"Step","ppo_bc_seed_5__2024_03_11_09_00_37_506684.Loki - metrics/success","ppo_bc_seed_5__2024_03_11_09_00_37_506684.Loki - metrics/success__MIN","ppo_bc_seed_5__2024_03_11_09_00_37_506684.Loki - metrics/success__MAX","ppo_bc_seed_4__2024_03_05_19_46_20_853524.musashi - metrics/success","ppo_bc_seed_4__2024_03_05_19_46_20_853524.musashi - metrics/success__MIN","ppo_bc_seed_4__2024_03_05_19_46_20_853524.musashi - metrics/success__MAX","ppo_bc_seed_3__2024_03_05_16_49_23_496569.musashi - metrics/success","ppo_bc_seed_3__2024_03_05_16_49_23_496569.musashi - metrics/success__MIN","ppo_bc_seed_3__2024_03_05_16_49_23_496569.musashi - metrics/success__MAX","ppo_bc_seed_1__2024_02_28_23_52_08_777211.musashi - metrics/success","ppo_bc_seed_1__2024_02_28_23_52_08_777211.musashi - metrics/success__MIN","ppo_bc_seed_1__2024_02_28_23_52_08_777211.musashi - metrics/success__MAX","ppo_bc_seed_2__2024_02_28_23_51_36_019616.musashi - metrics/success","ppo_bc_seed_2__2024_02_28_23_51_36_019616.musashi - metrics/success__MIN","ppo_bc_seed_2__2024_02_28_23_51_36_019616.musashi - metrics/success__MAX"
"4441","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4444","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"4445","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4448","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4449","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4452","0","0","0","0","0","0","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4453","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4456","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4457","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4460","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"4461","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4464","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929"
"4465","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0","0","0","0"
"4468","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"4469","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4472","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4473","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4476","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4477","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0","0","0","0"
"4480","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929"
"4481","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4484","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4485","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4488","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1","1","1","1"
"4489","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4492","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4493","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4496","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"4497","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4500","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1"
"4501","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4504","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4505","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4508","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929"
"4509","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4512","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4513","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0","0","0","0"
"4516","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"4517","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4520","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"4521","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4524","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"4525","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4528","0","0","0","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4529","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4532","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1"
"4533","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4536","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4537","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4540","0","0","0","1","1","1","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4541","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0","0","0","0"
"4544","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4545","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0","0","0","0"
"4548","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4549","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4552","0","0","0","1","1","1","0.20000000298023224","0.20000000298023224","0.20000000298023224","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"4553","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4556","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4557","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4560","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"4561","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4564","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4565","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4568","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4569","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4572","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4573","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4576","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4577","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4580","0","0","0","1","1","1","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4581","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4584","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"4585","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0","0","0","0"
"4588","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4589","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4592","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1","1","1","1"
"4593","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4596","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4597","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4600","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4601","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0","0","0","0"
"4604","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4605","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0","0","0","0"
"4608","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4609","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4612","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4613","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4616","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"4617","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4620","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4621","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4624","0","0","0","1","1","1","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4625","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4628","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1"
"4629","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4632","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4633","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4636","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4637","0.4000000059604645","0.4000000059604645","0.4000000059604645","0","0","0","0","0","0","0","0","0","0","0","0"
"4640","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4641","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4644","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4645","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4648","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4649","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4652","0","0","0","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4653","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4656","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4657","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4660","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4661","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4664","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4665","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4668","0","0","0","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4669","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4672","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4673","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4676","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4677","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4680","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1"
"4681","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4684","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","1","1","1","1","1","1"
"4685","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4688","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4689","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4692","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4693","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4696","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4697","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4700","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4701","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4704","0","0","0","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4705","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4708","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1"
"4709","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4712","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"4713","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4716","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1"
"4717","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4720","0","0","0","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4721","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4724","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"4725","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4728","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"4729","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4732","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4733","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4736","0","0","0","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"4737","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4740","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"4741","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4744","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4745","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4748","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4749","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4752","0","0","0","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4753","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4756","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4757","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4760","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929"
"4761","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4764","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4765","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4768","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4769","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4772","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4773","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4776","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4777","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4780","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"4781","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4784","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1"
"4785","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4788","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4789","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4792","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","1","1","1","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4793","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4796","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4797","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4800","0","0","0","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4801","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4804","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.4000000059604645","0.4000000059604645","0.4000000059604645"
"4805","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4808","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4809","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4812","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1","1","1","1"
"4813","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4816","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4817","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4820","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929","0.800000011920929"
"4821","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4824","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4825","0.6000000238418579","0.6000000238418579","0.6000000238418579","0","0","0","0","0","0","0","0","0","0","0","0"
"4828","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929"
"4829","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4832","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"4833","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","0","0","0","0","0","0","0","0","0"
"4836","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","0.6000000238418579","0.6000000238418579","0.6000000238418579","1","1","1","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"4837","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
